conf;M1;valutazione;anno;codaz
217.238;0,01;Reg/Neg/n.a.;2.013,00;222BG045
217.244;0,06;Irr/Pos;2.013,00;207BG011
217.250;0,03;Reg/Neg/n.a.;2.013,00;207BG002
217.255;0,01;Reg/Neg/n.a.;2.013,00;152BG023
217.611;0;Reg/Neg/n.a.;2.012,00;237BG024
217.614;0;Reg/Neg/n.a.;2.012,00;237BG032
217.679;0,02;Reg/Neg/n.a.;2.013,00;187BG013
217.683;0,03;Reg/Neg/n.a.;2.013,00;187BG044
217.688;0,01;Reg/Neg/n.a.;2.013,00;187BG041
217.691;0,01;Reg/Neg/n.a.;2.013,00;187BG003
217.694;0,01;Reg/Neg/n.a.;2.013,00;207BG031
217.727;0;Reg/Neg/n.a.;2.012,00;237BG012
217.729;0;Reg/Neg/n.a.;2.012,00;237BG003
217.733;0;Reg/Neg/n.a.;2.012,00;237BG016
217.736;0;Reg/Neg/n.a.;2.012,00;237BG004
219.442;0;Reg/Neg/n.a.;2.010,00;182BG002
219.452;0;Reg/Neg/n.a.;2.010,00;086BG009
219.458;0;Reg/Neg/n.a.;2.010,00;086BG071
219.460;0;Reg/Neg/n.a.;2.010,00;093BG024
219.464;0;Reg/Neg/n.a.;2.010,00;162BG011
219.469;0;Reg/Neg/n.a.;2.010,00;204BG011
219.470;0,006;Reg/Neg/n.a.;2.010,00;162BG009
219.474;0;Reg/Neg/n.a.;2.010,00;182BG005
219.480;0;Reg/Neg/n.a.;2.010,00;182BG023
219.486;0;Reg/Neg/n.a.;2.010,00;182BG015
219.489;0;Reg/Neg/n.a.;2.010,00;182BG010
219.495;0;Reg/Neg/n.a.;2.010,00;182BG012
219.502;0,008;Reg/Neg/n.a.;2.010,00;219BG065
219.510;0,006;Reg/Neg/n.a.;2.010,00;219BG071
219.515;0,009;Reg/Neg/n.a.;2.010,00;219BG018
221.109;0;Reg/Neg/n.a.;2.012,00;122BG009
221.298;0;Reg/Neg/n.a.;2.010,00;086BG030
221.301;0,008;Reg/Neg/n.a.;2.010,00;219BG039
221.306;0,008;Reg/Neg/n.a.;2.010,00;013BG011
221.321;0;Reg/Neg/n.a.;2.010,00;128BG016
221.324;0,035;Reg/Neg/n.a.;2.010,00;018BG001
221.325;0,005;Reg/Neg/n.a.;2.010,00;028BG022
221.329;0;Reg/Neg/n.a.;2.010,00;043BG013
221.332;0,009;Reg/Neg/n.a.;2.010,00;043BG018
221.336;0,011;Reg/Neg/n.a.;2.010,00;093BG011
221.340;0;Reg/Neg/n.a.;2.010,00;093BG023
221.403;0;Reg/Neg/n.a.;2.010,00;093BG068
221.407;0;Reg/Neg/n.a.;2.010,00;093BG098
221.408;0;Reg/Neg/n.a.;2.010,00;157BG018
221.411;0;Reg/Neg/n.a.;2.010,00;157BG020
221.413;0;Reg/Neg/n.a.;2.010,00;157BG032
221.416;0;Reg/Neg/n.a.;2.010,00;141BG012
221.421;0,005;Reg/Neg/n.a.;2.010,00;189BG018
221.424;0;Reg/Neg/n.a.;2.010,00;212BG022
221.427;0;Reg/Neg/n.a.;2.010,00;212BG038
221.867;0,02;Reg/Neg/n.a.;2.014,00;038BG006
221.986;0,01;Reg/Neg/n.a.;2.011,00;157BG019
222.123;0;Reg/Neg/n.a.;2.012,00;162BG011
222.163;0;Reg/Neg/n.a.;2.012,00;182BG010
222.166;0;Reg/Neg/n.a.;2.012,00;205BG007
222.170;0;Reg/Neg/n.a.;2.012,00;182BG023
222.176;0;Reg/Neg/n.a.;2.012,00;093BG070
222.180;0;Reg/Neg/n.a.;2.012,00;093BG024
222.187;0;Reg/Neg/n.a.;2.012,00;182BG005
222.193;0,02;Reg/Neg/n.a.;2.012,00;093BG011
222.434;0;Reg/Neg/n.a.;2.012,00;182BG002
222.439;0,02;Reg/Neg/n.a.;2.012,00;182BG012
222.445;0;Reg/Neg/n.a.;2.012,00;093BG023
222.456;0;Reg/Neg/n.a.;2.012,00;093BG018
222.463;0;Reg/Neg/n.a.;2.012,00;093BG098
222.469;0;Reg/Neg/n.a.;2.012,00;182BG016
222.473;0;Reg/Neg/n.a.;2.012,00;204BG011
222.477;0;Reg/Neg/n.a.;2.012,00;162BG009
222.481;0;Reg/Neg/n.a.;2.012,00;093BG068
222.483;0;Reg/Neg/n.a.;2.012,00;182BG015
222.487;0;Reg/Neg/n.a.;2.012,00;237BG028
222.494;0;Reg/Neg/n.a.;2.012,00;237BG029
222.498;0;Reg/Neg/n.a.;2.012,00;237BG044
224.855;0,01;Reg/Neg/n.a.;2.013,00;135BG005
225.360;0,01;Reg/Neg/n.a.;2.011,00;219BG003
225.369;0;Reg/Neg/n.a.;2.011,00;142BG015
225.375;0;Reg/Neg/n.a.;2.011,00;142BG020
225.401;0,01;Reg/Neg/n.a.;2.011,00;142BG018
225.411;0;Reg/Neg/n.a.;2.011,00;172BG003
225.414;0;Reg/Neg/n.a.;2.011,00;079BG004
225.420;0;Reg/Neg/n.a.;2.011,00;053BG018
225.430;0;Reg/Neg/n.a.;2.011,00;053BG029
225.438;0,01;Reg/Neg/n.a.;2.011,00;105BG019
225.447;0,02;Reg/Neg/n.a.;2.011,00;105BG012
225.455;0;Reg/Neg/n.a.;2.011,00;105BG018
225.494;0,02;Reg/Neg/n.a.;2.011,00;167BG007
225.498;0;Reg/Neg/n.a.;2.011,00;167BG009
225.504;0,01;Reg/Neg/n.a.;2.011,00;079BG005
225.512;0,01;Reg/Neg/n.a.;2.011,00;079BG013
225.515;0,01;Reg/Neg/n.a.;2.011,00;167BG005
225.532;0,01;Reg/Neg/n.a.;2.011,00;167BG002
225.541;0;Reg/Neg/n.a.;2.011,00;167BG012
225.548;0;Reg/Neg/n.a.;2.011,00;013BG034
225.568;0,01;Reg/Neg/n.a.;2.011,00;059BG025
225.575;0,01;Reg/Neg/n.a.;2.011,00;013BG015
225.579;0,01;Reg/Neg/n.a.;2.011,00;047BG006
225.585;0,02;Reg/Neg/n.a.;2.011,00;013BG008
225.588;0;Reg/Neg/n.a.;2.011,00;047BG004
225.604;0,02;Reg/Neg/n.a.;2.011,00;028BG001
225.615;0;Reg/Neg/n.a.;2.011,00;028BG019
225.622;0,01;Reg/Neg/n.a.;2.011,00;028BG020
225.659;0,01;Reg/Neg/n.a.;2.011,00;028BG022
225.661;0,01;Reg/Neg/n.a.;2.011,00;028BG031
225.662;0,01;Reg/Neg/n.a.;2.011,00;028BG051
225.664;0;Reg/Neg/n.a.;2.011,00;043BG001
225.665;0;Reg/Neg/n.a.;2.011,00;043BG013
226.079;0;Reg/Neg/n.a.;2.011,00;043BG017
226.083;0;Reg/Neg/n.a.;2.011,00;043BG018
226.087;0;Reg/Neg/n.a.;2.011,00;141BG008
226.093;0;Reg/Neg/n.a.;2.011,00;141BG008
226.105;0;Reg/Neg/n.a.;2.011,00;141BG009
226.109;0;Reg/Neg/n.a.;2.011,00;141BG012
226.114;0,01;Reg/Neg/n.a.;2.011,00;141BG013
226.119;0;Reg/Neg/n.a.;2.011,00;167BG003
226.125;0;Reg/Neg/n.a.;2.011,00;206BG015
226.129;0;Reg/Neg/n.a.;2.011,00;167BG006
226.136;0;Reg/Neg/n.a.;2.011,00;167BG004
226.142;0,01;Reg/Neg/n.a.;2.011,00;219BG066
226.154;0;Reg/Neg/n.a.;2.011,00;241BG002
226.161;0;Reg/Neg/n.a.;2.011,00;179BG019
226.168;0,02;Reg/Neg/n.a.;2.011,00;219BG035
226.175;0;Reg/Neg/n.a.;2.011,00;013BG014
226.178;0,03;Reg/Neg/n.a.;2.011,00;206BG010
226.185;0,01;Reg/Neg/n.a.;2.011,00;206BG009
226.212;0;Reg/Neg/n.a.;2.011,00;040BG016
226.219;0;Reg/Neg/n.a.;2.011,00;163BG001
226.225;0;Reg/Neg/n.a.;2.011,00;071BG047
226.233;0,01;Reg/Neg/n.a.;2.011,00;071BG004
226.239;0,02;Reg/Neg/n.a.;2.011,00;077BG013
226.242;0;Reg/Neg/n.a.;2.011,00;071BG006
226.248;0,02;Reg/Neg/n.a.;2.011,00;071BG004
226.255;0;Reg/Neg/n.a.;2.011,00;077BG023
226.434;0,014;Reg/Neg/n.a.;2.010,00;076BG016
226.449;0,022;Reg/Neg/n.a.;2.010,00;040BG009
226.451;0,005;Reg/Neg/n.a.;2.010,00;040BG021
226.456;0,006;Reg/Neg/n.a.;2.010,00;053BG075
226.462;0,005;Reg/Neg/n.a.;2.010,00;053BG047
226.467;0,005;Reg/Neg/n.a.;2.010,00;219BG075
226.473;0,007;Reg/Neg/n.a.;2.010,00;053BG056
226.481;0,011;Reg/Neg/n.a.;2.010,00;013BG005
226.489;0,005;Reg/Neg/n.a.;2.010,00;219BG035
227.145;0,03;Reg/Neg/n.a.;2.012,00;018BG001
227.147;0,02;Reg/Neg/n.a.;2.012,00;018BG005
227.154;0,02;Reg/Neg/n.a.;2.012,00;018BG011
227.157;0,01;Reg/Neg/n.a.;2.012,00;043BG013
227.184;0;Reg/Neg/n.a.;2.012,00;043BG018
227.186;0,07;Irr/Pos;2.012,00;141BG007
227.190;0,01;Reg/Neg/n.a.;2.012,00;141BG008
227.193;0,01;Reg/Neg/n.a.;2.012,00;141BG008
227.195;0;Reg/Neg/n.a.;2.012,00;141BG009
227.208;0,07;Irr/Pos;2.012,00;141BG012
227.340;0,01;Reg/Neg/n.a.;2.012,00;141BG013
227.345;0,01;Reg/Neg/n.a.;2.012,00;079BG004
228.264;0;Reg/Neg/n.a.;2.013,00;218BG009
228.267;0;Reg/Neg/n.a.;2.013,00;179BG002
228.700;0;Reg/Neg/n.a.;2.012,00;079BG011
228.708;0;Reg/Neg/n.a.;2.012,00;079BG013
228.712;0;Reg/Neg/n.a.;2.012,00;086BG071
228.718;0;Reg/Neg/n.a.;2.012,00;025BG018
228.726;0,01;Reg/Neg/n.a.;2.012,00;206BG009
228.730;0;Reg/Neg/n.a.;2.012,00;094BG008
228.733;0,01;Reg/Neg/n.a.;2.012,00;025BG019
228.735;0;Reg/Neg/n.a.;2.012,00;025BG016
228.906;0,005;Reg/Neg/n.a.;2.010,00;245BG011
228.909;0,005;Reg/Neg/n.a.;2.010,00;245BG025
228.912;0,005;Reg/Neg/n.a.;2.010,00;245BG041
228.916;0,007;Reg/Neg/n.a.;2.010,00;245BG026
228.918;0,021;Reg/Neg/n.a.;2.010,00;222BG045
228.926;0,005;Reg/Neg/n.a.;2.010,00;178BG013
228.929;0,005;Reg/Neg/n.a.;2.010,00;178BG011
228.944;0,005;Reg/Neg/n.a.;2.010,00;178BG007
228.953;0,005;Reg/Neg/n.a.;2.010,00;178BG001
228.955;0,025;Reg/Neg/n.a.;2.010,00;245BG024
228.959;0,005;Reg/Neg/n.a.;2.010,00;081BG006
228.966;0,007;Reg/Neg/n.a.;2.010,00;016BG001
228.968;0,011;Reg/Neg/n.a.;2.010,00;245BG029
228.969;0,005;Reg/Neg/n.a.;2.010,00;245BG006
228.971;0,014;Reg/Neg/n.a.;2.010,00;245BG002
228.972;0,029;Reg/Neg/n.a.;2.010,00;245BG035
228.974;0,005;Reg/Neg/n.a.;2.010,00;245BG007
228.975;0,005;Reg/Neg/n.a.;2.010,00;245BG045
228.977;0,005;Reg/Neg/n.a.;2.010,00;245BG003
228.982;0,018;Reg/Neg/n.a.;2.010,00;245BG023
228.986;0,005;Reg/Neg/n.a.;2.010,00;222BG025
228.987;0,005;Reg/Neg/n.a.;2.010,00;245BG010
228.993;0,005;Reg/Neg/n.a.;2.010,00;222BG031
228.995;0,005;Reg/Neg/n.a.;2.010,00;222BG002
228.998;0,005;Reg/Neg/n.a.;2.010,00;245BG013
229.126;0,006;Reg/Neg/n.a.;2.010,00;016BG009
229.128;0,011;Reg/Neg/n.a.;2.010,00;222BG001
229.130;0,005;Reg/Neg/n.a.;2.010,00;012BG043
229.133;0,005;Reg/Neg/n.a.;2.010,00;118BG004
229.136;0,005;Reg/Neg/n.a.;2.010,00;012BG071
229.141;0,005;Reg/Neg/n.a.;2.010,00;241BG002
229.158;0,009;Reg/Neg/n.a.;2.010,00;053BG060
229.160;0,02;Reg/Neg/n.a.;2.010,00;053BG058
229.167;0,018;Reg/Neg/n.a.;2.010,00;053BG057
229.170;0,012;Reg/Neg/n.a.;2.010,00;053BG053
229.173;0,005;Reg/Neg/n.a.;2.010,00;053BG015
229.182;0,005;Reg/Neg/n.a.;2.010,00;040BG011
229.191;0,005;Reg/Neg/n.a.;2.010,00;219BG086
229.197;0,005;Reg/Neg/n.a.;2.010,00;167BG006
229.202;0,012;Reg/Neg/n.a.;2.010,00;206BG014
229.209;0,005;Reg/Neg/n.a.;2.010,00;220BG029
229.215;0,005;Reg/Neg/n.a.;2.010,00;220BG003
229.220;0,005;Reg/Neg/n.a.;2.010,00;220BG013
229.224;0,005;Reg/Neg/n.a.;2.010,00;024BG023
229.227;0,005;Reg/Neg/n.a.;2.010,00;024BG025
229.230;0,005;Reg/Neg/n.a.;2.010,00;207BG008
229.234;0,005;Reg/Neg/n.a.;2.010,00;024BG009
229.239;0,022;Reg/Neg/n.a.;2.010,00;207BG002
229.241;0,011;Reg/Neg/n.a.;2.010,00;207BG011
229.245;0,005;Reg/Neg/n.a.;2.010,00;118BG009
229.247;0,011;Reg/Neg/n.a.;2.010,00;059BG016
230.273;0;Reg/Neg/n.a.;2.014,00;245BG023
230.282;0,02;Reg/Neg/n.a.;2.014,00;222BG031
230.290;0,01;Reg/Neg/n.a.;2.014,00;245BG011
230.295;0,01;Reg/Neg/n.a.;2.014,00;222BG001
230.301;0,02;Reg/Neg/n.a.;2.014,00;245BG013
230.306;0;Reg/Neg/n.a.;2.014,00;245BG003
230.310;0,01;Reg/Neg/n.a.;2.014,00;245BG041
230.314;0,02;Reg/Neg/n.a.;2.014,00;245BG026
230.322;0;Reg/Neg/n.a.;2.014,00;245BG002
230.373;0;Reg/Neg/n.a.;2.010,00;034BG001
230.377;0,005;Reg/Neg/n.a.;2.010,00;209BG029
230.383;0,01;Reg/Neg/n.a.;2.010,00;072BG025
230.387;0;Reg/Neg/n.a.;2.010,00;098BG002
230.393;0;Reg/Neg/n.a.;2.010,00;098BG003
230.396;0;Reg/Neg/n.a.;2.010,00;038BG002
230.400;0;Reg/Neg/n.a.;2.010,00;185BG013
230.402;0,007;Reg/Neg/n.a.;2.010,00;155BG001
230.406;0;Reg/Neg/n.a.;2.010,00;023BG024
230.411;0,01;Reg/Neg/n.a.;2.010,00;038BG005
230.414;0;Reg/Neg/n.a.;2.010,00;038BG006
230.421;0;Reg/Neg/n.a.;2.010,00;038BG011
230.423;0,005;Reg/Neg/n.a.;2.010,00;038BG008
230.429;0;Reg/Neg/n.a.;2.010,00;185BG015
230.443;0,009;Reg/Neg/n.a.;2.010,00;050BG009
230.450;0,021;Reg/Neg/n.a.;2.010,00;037BG009
230.457;0;Reg/Neg/n.a.;2.010,00;030BG007
230.463;0;Reg/Neg/n.a.;2.010,00;031BG025
230.469;0;Reg/Neg/n.a.;2.010,00;034BG008
230.472;0,007;Reg/Neg/n.a.;2.010,00;207BG020
230.476;0;Reg/Neg/n.a.;2.010,00;207BG037
230.480;0;Reg/Neg/n.a.;2.010,00;207BG031
230.483;0;Reg/Neg/n.a.;2.010,00;220BG001
230.485;0;Reg/Neg/n.a.;2.010,00;241BG010
230.489;0;Reg/Neg/n.a.;2.010,00;147BG015
230.491;0,005;Reg/Neg/n.a.;2.010,00;118BG017
230.493;0;Reg/Neg/n.a.;2.010,00;118BG039
230.497;0;Reg/Neg/n.a.;2.010,00;118BG020
230.640;0,01;Reg/Neg/n.a.;2.011,00;071BG012
230.642;0,01;Reg/Neg/n.a.;2.011,00;187BG041
230.643;0,01;Reg/Neg/n.a.;2.011,00;077BG002
230.645;0,01;Reg/Neg/n.a.;2.011,00;187BG044
230.647;0;Reg/Neg/n.a.;2.011,00;149BG012
230.650;0,01;Reg/Neg/n.a.;2.011,00;187BG013
230.652;0,02;Reg/Neg/n.a.;2.011,00;187BG003
230.654;0;Reg/Neg/n.a.;2.011,00;012BG071
230.657;0,01;Reg/Neg/n.a.;2.011,00;077BG099
230.660;0;Reg/Neg/n.a.;2.011,00;077BG031
230.663;0;Reg/Neg/n.a.;2.011,00;161BG007
230.665;0,01;Reg/Neg/n.a.;2.011,00;234BG022
230.680;0;Reg/Neg/n.a.;2.011,00;100BG005
230.682;0;Reg/Neg/n.a.;2.011,00;008BG010
230.685;0;Reg/Neg/n.a.;2.011,00;008BG021
230.687;0,01;Reg/Neg/n.a.;2.011,00;004BG020
230.856;0,01;Reg/Neg/n.a.;2.012,00;042BG012
230.885;0,01;Reg/Neg/n.a.;2.012,00;062BG006
230.903;0;Reg/Neg/n.a.;2.012,00;062BG009
230.912;0,01;Reg/Neg/n.a.;2.012,00;088BG003
230.918;0,03;Reg/Neg/n.a.;2.012,00;088BG008
230.923;0,05;Irr/Pos;2.012,00;160BG003
230.931;0;Reg/Neg/n.a.;2.012,00;160BG004
230.948;0,02;Reg/Neg/n.a.;2.012,00;160BG006
230.951;0;Reg/Neg/n.a.;2.012,00;141BG005
230.961;0,12;Irr/Pos;2.012,00;157BG016
230.967;0,1;Irr/Pos;2.012,00;157BG006
230.974;0,01;Reg/Neg/n.a.;2.012,00;157BG018
230.977;0,01;Reg/Neg/n.a.;2.012,00;157BG019
230.986;0,01;Reg/Neg/n.a.;2.012,00;157BG020
230.992;0,13;Irr/Pos;2.012,00;157BG032
230.999;0,01;Reg/Neg/n.a.;2.012,00;244BG002
231.011;0,04;Reg/Neg/n.a.;2.012,00;025BG001
231.014;0,02;Reg/Neg/n.a.;2.012,00;094BG003
231.018;0,01;Reg/Neg/n.a.;2.012,00;218BG004
231.024;0;Reg/Neg/n.a.;2.012,00;025BG012
231.029;0,01;Reg/Neg/n.a.;2.012,00;218BG009
231.035;0,01;Reg/Neg/n.a.;2.012,00;172BG003
231.039;0;Reg/Neg/n.a.;2.012,00;096BG010
231.047;0;Reg/Neg/n.a.;2.012,00;096BG001
231.135;0,01;Reg/Neg/n.a.;2.010,00;133BG015
231.137;0;Reg/Neg/n.a.;2.010,00;133BG022
231.157;0;Reg/Neg/n.a.;2.010,00;133BG014
231.161;0;Reg/Neg/n.a.;2.010,00;079BG004
231.168;0;Reg/Neg/n.a.;2.010,00;079BG020
231.172;0;Reg/Neg/n.a.;2.010,00;079BG001
231.173;0,01;Reg/Neg/n.a.;2.012,00;040BG025
231.186;0;Reg/Neg/n.a.;2.010,00;041BG006
231.192;0;Reg/Neg/n.a.;2.010,00;127BG009
231.198;0;Reg/Neg/n.a.;2.010,00;023BG009
231.202;0,006;Reg/Neg/n.a.;2.010,00;089BG011
231.205;0;Reg/Neg/n.a.;2.010,00;038BG007
231.207;0;Reg/Neg/n.a.;2.010,00;039BG055
231.211;0,007;Reg/Neg/n.a.;2.010,00;213BG006
231.537;0;Reg/Neg/n.a.;2.011,00;004BG031
231.542;0;Reg/Neg/n.a.;2.011,00;004BG030
231.548;0,01;Reg/Neg/n.a.;2.011,00;008BG006
231.555;0,01;Reg/Neg/n.a.;2.011,00;070BG024
231.564;0;Reg/Neg/n.a.;2.011,00;008BG008
231.587;0;Reg/Neg/n.a.;2.011,00;219BG071
231.596;0;Reg/Neg/n.a.;2.011,00;040BG031
231.603;0,01;Reg/Neg/n.a.;2.011,00;206BG006
231.605;0;Reg/Neg/n.a.;2.011,00;206BG007
231.609;0,01;Reg/Neg/n.a.;2.011,00;079BG020
231.629;0;Reg/Neg/n.a.;2.011,00;079BG011
231.632;0;Reg/Neg/n.a.;2.011,00;062BG006
231.635;0,01;Reg/Neg/n.a.;2.011,00;120BG007
231.638;0;Reg/Neg/n.a.;2.011,00;212BG001
231.644;0;Reg/Neg/n.a.;2.011,00;212BG013
231.650;0;Reg/Neg/n.a.;2.011,00;212BG038
231.655;0,01;Reg/Neg/n.a.;2.011,00;105BG013
231.659;0,01;Reg/Neg/n.a.;2.011,00;105BG010
231.662;0,01;Reg/Neg/n.a.;2.011,00;105BG005
231.700;0;Reg/Neg/n.a.;2.011,00;105BG014
231.708;0;Reg/Neg/n.a.;2.010,00;127BG024
231.711;0,01;Reg/Neg/n.a.;2.011,00;053BG040
231.711;0,008;Reg/Neg/n.a.;2.010,00;089BG009
231.714;0;Reg/Neg/n.a.;2.010,00;213BG011
231.715;0,007;Reg/Neg/n.a.;2.010,00;072BG011
231.720;0,107;Irr/Pos;2.010,00;203BG017
231.723;0;Reg/Neg/n.a.;2.010,00;039BG024
231.726;0;Reg/Neg/n.a.;2.011,00;053BG046
231.731;0,03;Reg/Neg/n.a.;2.011,00;140BG013
231.819;0,01;Reg/Neg/n.a.;2.011,00;079BG019
231.828;0,01;Reg/Neg/n.a.;2.011,00;079BG014
231.837;0,02;Reg/Neg/n.a.;2.011,00;219BG053
231.846;0;Reg/Neg/n.a.;2.011,00;013BG012
231.851;0;Reg/Neg/n.a.;2.011,00;219BG011
231.853;0;Reg/Neg/n.a.;2.011,00;206BG014
231.856;0,01;Reg/Neg/n.a.;2.011,00;079BG001
231.860;0,02;Reg/Neg/n.a.;2.013,00;044BG050
231.878;0;Reg/Neg/n.a.;2.011,00;013BG011
231.884;0,01;Reg/Neg/n.a.;2.011,00;219BG039
231.891;0;Reg/Neg/n.a.;2.011,00;219BG065
231.894;0,01;Reg/Neg/n.a.;2.011,00;219BG082
231.922;0,012;Reg/Neg/n.a.;2.010,00;186BG013
231.925;0,014;Reg/Neg/n.a.;2.010,00;192BG031
231.928;0;Reg/Neg/n.a.;2.010,00;192BG007
231.931;0;Reg/Neg/n.a.;2.010,00;024BG044
231.934;0;Reg/Neg/n.a.;2.010,00;039BG069
231.936;0;Reg/Neg/n.a.;2.010,00;106BG008
231.938;0;Reg/Neg/n.a.;2.010,00;106BG009
231.940;0;Reg/Neg/n.a.;2.010,00;106BG004
231.944;0;Reg/Neg/n.a.;2.010,00;089BG013
231.947;0;Reg/Neg/n.a.;2.010,00;132BG003
231.951;0;Reg/Neg/n.a.;2.010,00;008BG021
231.953;0;Reg/Neg/n.a.;2.010,00;008BG010
231.956;0;Reg/Neg/n.a.;2.010,00;008BG008
231.962;0;Reg/Neg/n.a.;2.010,00;192BG016
231.967;0;Reg/Neg/n.a.;2.010,00;192BG014
231.971;0;Reg/Neg/n.a.;2.010,00;022BG029
231.980;0;Reg/Neg/n.a.;2.010,00;186BG001
231.983;0;Reg/Neg/n.a.;2.010,00;106BG001
231.984;0;Reg/Neg/n.a.;2.010,00;245BG025
232.071;0;Reg/Neg/n.a.;2.011,00;062BG008
232.074;0,01;Reg/Neg/n.a.;2.011,00;062BG009
232.077;0,01;Reg/Neg/n.a.;2.011,00;114BG005
232.082;0,01;Reg/Neg/n.a.;2.011,00;114BG012
232.091;0,01;Reg/Neg/n.a.;2.011,00;120BG010
232.120;0,01;Reg/Neg/n.a.;2.011,00;034BG001
232.125;0;Reg/Neg/n.a.;2.011,00;141BG005
232.133;0;Reg/Neg/n.a.;2.011,00;141BG007
232.140;0;Reg/Neg/n.a.;2.011,00;157BG018
232.150;0;Reg/Neg/n.a.;2.011,00;157BG020
232.157;0;Reg/Neg/n.a.;2.011,00;157BG032
232.158;0,01;Reg/Neg/n.a.;2.013,00;120BG007
232.160;0,01;Reg/Neg/n.a.;2.013,00;062BG008
232.161;0,01;Reg/Neg/n.a.;2.011,00;212BG004
232.164;0,01;Reg/Neg/n.a.;2.011,00;212BG022
232.165;0,029;Reg/Neg/n.a.;2.013,00;062BG009
232.170;0,01;Reg/Neg/n.a.;2.011,00;076BG003
232.172;0;Reg/Neg/n.a.;2.011,00;076BG013
232.175;0;Reg/Neg/n.a.;2.011,00;076BG016
232.177;0,04;Reg/Neg/n.a.;2.013,00;120BG010
232.178;0,01;Reg/Neg/n.a.;2.011,00;076BG029
232.180;0,01;Reg/Neg/n.a.;2.011,00;076BG004
232.183;0,01;Reg/Neg/n.a.;2.011,00;219BG061
232.187;0;Reg/Neg/n.a.;2.011,00;039BG069
232.190;0;Reg/Neg/n.a.;2.011,00;127BG009
232.191;0;Reg/Neg/n.a.;2.011,00;023BG024
232.194;0;Reg/Neg/n.a.;2.011,00;186BG013
232.196;0;Reg/Neg/n.a.;2.011,00;192BG016
232.197;0;Reg/Neg/n.a.;2.011,00;192BG014
232.201;0,01;Reg/Neg/n.a.;2.011,00;050BG009
232.204;0,01;Reg/Neg/n.a.;2.011,00;192BG031
232.207;0,01;Reg/Neg/n.a.;2.011,00;008BG007
232.209;0;Reg/Neg/n.a.;2.011,00;041BG008
232.213;0;Reg/Neg/n.a.;2.011,00;106BG009
232.215;0;Reg/Neg/n.a.;2.011,00;023BG009
232.226;0;Reg/Neg/n.a.;2.011,00;106BG004
232.227;0;Reg/Neg/n.a.;2.011,00;106BG001
232.229;0;Reg/Neg/n.a.;2.011,00;186BG001
232.231;0,01;Reg/Neg/n.a.;2.011,00;106BG008
232.233;0;Reg/Neg/n.a.;2.011,00;127BG024
232.237;0;Reg/Neg/n.a.;2.011,00;220BG001
232.238;0;Reg/Neg/n.a.;2.011,00;034BG008
232.239;0;Reg/Neg/n.a.;2.011,00;220BG013
232.242;0,01;Reg/Neg/n.a.;2.011,00;034BG001
232.245;0;Reg/Neg/n.a.;2.011,00;220BG003
232.246;0;Reg/Neg/n.a.;2.011,00;202BG047
232.247;0,01;Reg/Neg/n.a.;2.011,00;132BG003
232.249;0,01;Reg/Neg/n.a.;2.011,00;202BG016
233.754;0,02;Reg/Neg/n.a.;2.012,00;053BG015
233.763;0,01;Reg/Neg/n.a.;2.012,00;105BG016
233.775;0;Reg/Neg/n.a.;2.012,00;053BG047
233.782;0,03;Reg/Neg/n.a.;2.012,00;105BG010
233.789;0;Reg/Neg/n.a.;2.012,00;105BG013
233.796;0;Reg/Neg/n.a.;2.012,00;053BG075
233.803;0,01;Reg/Neg/n.a.;2.012,00;053BG018
233.807;0;Reg/Neg/n.a.;2.012,00;040BG028
233.816;0,03;Reg/Neg/n.a.;2.012,00;206BG007
233.822;0;Reg/Neg/n.a.;2.012,00;011BG003
233.832;0;Reg/Neg/n.a.;2.012,00;011BG005
233.841;0,01;Reg/Neg/n.a.;2.012,00;053BG009
233.847;0;Reg/Neg/n.a.;2.012,00;053BG029
233.855;0,03;Reg/Neg/n.a.;2.012,00;053BG027
233.861;0,02;Reg/Neg/n.a.;2.012,00;053BG008
233.867;0,01;Reg/Neg/n.a.;2.012,00;142BG017
233.876;0,07;Irr/Pos;2.012,00;053BG057
234.376;0;Reg/Neg/n.a.;2.012,00;160BG003
234.392;0,19;Irr/Pos;2.012,00;141BG007
234.425;0,03;Reg/Neg/n.a.;2.012,00;157BG032
234.436;0,04;Reg/Neg/n.a.;2.012,00;141BG012
234.445;0,05;Irr/Pos;2.012,00;157BG016
234.457;0;Reg/Neg/n.a.;2.012,00;157BG006
234.665;0,006;Reg/Neg/n.a.;2.010,00;158BG058
234.670;0,005;Reg/Neg/n.a.;2.010,00;158BG038
234.736;0,005;Reg/Neg/n.a.;2.010,00;158BG007
234.747;0,111;Irr/Pos;2.010,00;047BG004
234.759;0,006;Reg/Neg/n.a.;2.010,00;168BG002
234.767;0,006;Reg/Neg/n.a.;2.010,00;225BG003
234.777;0,005;Reg/Neg/n.a.;2.010,00;147BG011
234.783;0,005;Reg/Neg/n.a.;2.010,00;163BG001
234.849;0,015;Reg/Neg/n.a.;2.010,00;008BG006
234.855;0,011;Reg/Neg/n.a.;2.010,00;157BG019
234.859;0,014;Reg/Neg/n.a.;2.010,00;062BG009
234.862;0,011;Reg/Neg/n.a.;2.010,00;062BG008
234.866;0,006;Reg/Neg/n.a.;2.010,00;008BG006
234.870;0,005;Reg/Neg/n.a.;2.010,00;079BG013
234.875;0,005;Reg/Neg/n.a.;2.010,00;142BG014
